17.253,0.17981,0.065714,0.037437,0.01615,0.012318,0.015222,0.0083267,0.0077157,0.034664,0.090391,1.3152,1.1697,0.4092,0.2916,0.32829,0.12238,0.11508,0.053343,0.061265,0.64944,0.44093,0.46392,0.27325,0.12144,0.077952,0.051555,0.073863,0.28205,0.14186,0.54425,0.15312,0.13097,0.035226,0.019036,0.015506,0.026673,0.018421,0.022883,0.010282,0.0093816,0.20402,0.18686,0.15604,0.059693,0.040885,0.046941,0.041826,0.028252,0.023867,0.019013,1.8876,0.5874,1.0097,0.33731,0.14221,0.068791,0.14184,0.083919,0.11222,0.051864,1.875,4.0977,1.7053,2.9825,1.9479,1.073,0.90569,0.57157,0.3387,0.20872,2.3438,3.5813,3.3531,1.9694,2.2131,1.4536,1.0873,0.65217,1.7354,4.7084
29.947,0.086644,0.033039,0.017492,0.0088829,0.0062488,0.0049567,0.0037689,0.0039667,0.0047169,0.025921,0.48533,0.27314,0.14822,0.10485,0.071942,0.040557,0.033798,0.023119,0.018216,0.11866,0.22797,0.12919,0.066811,0.045219,0.027671,0.019278,0.020426,0.032883,0.047833,0.20445,0.06076,0.049166,0.026497,0.011531,0.0082642,0.0083077,0.0069902,0.0047918,0.0036917,0.0036221,0.096621,0.081675,0.042583,0.029691,0.019355,0.017165,0.014002,0.010687,0.0096441,0.0074939,0.34977,0.31208,0.19674,0.16644,0.071418,0.033328,0.056389,0.040304,0.033803,0.023842,0.94837,0.96025,0.71771,1.5202,1.008,0.55319,0.44643,0.27666,0.17974,0.10488,1.0758,1.2833,1.4502,0.86705,0.92826,0.60717,0.5219,0.31305,0.22808,0.2332
40.588,1.1581,0.63884,0.29881,0.20773,0.16979,0.31521,0.10774,0.21374,0.36704,2.8861,37.153,26.448,9.0552,2.2899,4.3673,0.76564,1.6316,0.47138,1.5549,13.285,9.215,4.7702,7.0499,1.8175,1.1951,0.67834,1.0776,6.439,3.071,48.62,8.8955,3.3051,0.33491,0.1512,0.10895,0.092625,0.18926,0.066664,0.10206,0.13504,7.5313,4.8844,1.8845,0.62883,0.54933,0.31641,0.44867,0.23971,0.18632,0.25873,27.78,4.3508,6.4273,2.284,1.5697,1.1816,2.3532,1.104,1.6666,0.87565,37.299,53.032,41.527,39.106,10.095,10.555,7.5628,5.4696,4.4542,3.2029,33.199,53.03,39.361,43.545,35.126,39.001,29.354,10.747,27.515,14.761
53.276,0.11808,0.044251,0.02607,0.01345,0.010213,0.0072805,0.0055826,0.0063766,0.009112,0.031824,0.78322,0.53652,0.23004,0.19518,0.20753,0.064704,0.052048,0.038442,0.069006,0.18279,0.28165,0.17397,0.15966,0.055181,0.037491,0.023792,0.027309,0.096412,0.10367,0.28162,0.56537,0.066251,0.035271,0.017586,0.012072,0.01232,0.010577,0.020499,0.0046603,0.0059643,0.30973,0.15312,0.06297,0.046077,0.042604,0.0234,0.021441,0.015137,0.01125,0.011144,0.43324,0.35423,0.25022,0.19939,0.22913,0.042571,0.083023,0.05906,0.078024,0.031912,1.2988,1.3303,0.98677,2.0854,1.2698,0.83321,0.64371,0.40399,0.27726,0.16346,1.3102,3.1298,1.7362,2.031,1.2723,0.87634,1.4968,0.49297,1.068,0.41875
62.575,0.048307,0.019354,0.010272,0.0053853,0.0037513,0.0026831,0.0024599,0.0017741,0.0029192,0.013972,0.3047,0.19151,0.087469,0.067991,0.060346,0.026048,0.021016,0.012057,0.013592,0.066369,0.11853,0.065383,0.068582,0.028523,0.016729,0.010679,0.010539,0.023068,0.028831,0.10687,0.088753,0.027074,0.012365,0.0065041,0.0048818,0.003735,0.0035354,0.0023751,0.0017378,0.0020679,0.07106,0.042744,0.024924,0.017078,0.012044,0.010091,0.0088757,0.0057058,0.0052787,0.0043797,0.23247,0.17896,0.11505,0.10041,0.047842,0.020557,0.038657,0.024361,0.025678,0.017561,0.60144,0.64771,0.43502,1.0747,0.63716,0.36611,0.27311,0.15716,0.1298,0.067429,0.64994,1.1935,0.86104,0.49144,0.60584,0.35927,0.36601,0.19816,0.26996,0.13742
67.503,0.021456,0.010453,0.006688,0.002773,0.0019526,0.0015325,0.0011086,0.00094922,0.0012443,0.0054123,0.14075,0.086395,0.04631,0.02859,0.032689,0.012581,0.0098412,0.0060727,0.0063045,0.033043,0.051766,0.031711,0.033822,0.012347,0.0083759,0.0052242,0.0051608,0.010411,0.018681,0.047792,0.036365,0.015892,0.0071514,0.0037701,0.0028712,0.0022707,0.002336,0.0015262,0.00097487,0.00099147,0.031927,0.021337,0.012836,0.0090564,0.0064963,0.0047226,0.0042103,0.0028065,0.0028667,0.0021439,0.09852,0.074234,0.040356,0.036699,0.016668,0.010618,0.012446,0.009556,0.0092384,0.0055183,0.22641,0.26457,0.20403,0.40033,0.23915,0.15097,0.13402,0.096626,0.051663,0.039837,0.27287,0.3424,0.44145,0.28021,0.24407,0.20738,0.1617,0.083558,0.10351,0.067907
69.577,0.0075181,0.0035483,0.0017428,0.0010196,0.00062622,0.00063811,0.00037758,0.00028817,0.00030927,0.0014633,0.040638,0.027576,0.016141,0.011503,0.008684,0.0040697,0.0038646,0.001842,0.0017001,0.0077195,0.019075,0.0087756,0.0088963,0.0037369,0.0022653,0.0013492,0.0011439,0.0025344,0.0065308,0.014469,0.0096999,0.0045076,0.001825,0.0015,0.00092593,0.0012518,0.00072544,0.00053412,0.00033769,0.00044224,0.012433,0.0073758,0.004304,0.0026594,0.0014633,0.0017472,0.0010674,0.00080982,0.00085036,0.00060108,0.026862,0.029745,0.016848,0.014477,0.006884,0.0024708,0.0037284,0.003137,0.0026515,0.0013518,0.087048,0.075902,0.060226,0.099726,0.080669,0.04821,0.055689,0.048051,0.019185,0.012985,0.088455,0.12003,0.13458,0.074395,0.078682,0.051787,0.078112,0.031362,0.024263,0.020965
70.557,0.0085711,0.0033842,0.0021495,0.0013498,0.0010033,0.00054511,0.00041625,0.00043867,0.00057761,0.0021708,0.079691,0.04483,0.022076,0.01387,0.016633,0.0071946,0.0056689,0.0037181,0.0030854,0.0090641,0.017645,0.013074,0.0089243,0.0039373,0.0022523,0.0016622,0.0014938,0.0028578,0.006072,0.012549,0.010327,0.004392,0.0032599,0.0014383,0.0010329,0.00099316,0.00085957,0.00089174,0.00031585,0.00050645,0.012344,0.010525,0.0062793,0.0038052,0.0021658,0.0019272,0.0024307,0.00093337,0.00082133,0.00070285,0.030769,0.017506,0.018538,0.011394,0.0065268,0.003088,0.0057813,0.0030647,0.0030713,0.0017446,0.057889,0.11168,0.078813,0.20518,0.093661,0.042823,0.047501,0.045081,0.023785,0.0158,0.13831,0.11568,0.15486,0.084088,0.091857,0.060421,0.045736,0.032371,0.026506,0.025045
71.778,0.01372,0.0054992,0.0023768,0.001484,0.0008441,0.00074482,0.00044,0.00054419,0.00099909,0.0037437,0.094877,0.086798,0.040318,0.022359,0.024449,0.0099505,0.01008,0.0064392,0.0058107,0.017146,0.025203,0.018976,0.020078,0.0064442,0.0031549,0.0021937,0.0025893,0.0054077,0.0067446,0.036658,0.018334,0.007519,0.0033458,0.0016899,0.0013736,0.0015501,0.0011705,0.00083363,0.00054137,0.00048767,0.016246,0.011804,0.0084043,0.0046298,0.0029717,0.0020847,0.0023612,0.0014205,0.0012106,0.00075802,0.059483,0.029573,0.023716,0.01842,0.0092761,0.0062644,0.0082079,0.0045346,0.0051665,0.003185,0.16363,0.18086,0.16686,0.36703,0.21228,0.090996,0.093543,0.064045,0.04503,0.027355,0.19039,0.19698,0.19246,0.12156,0.16115,0.091772,0.075154,0.067352,0.058382,0.031719
75.09,0.070239,0.032601,0.021315,0.012341,0.0081945,0.0047517,0.003657,0.0024358,0.0022042,0.0090532,0.29881,0.22886,0.12245,0.095336,0.073747,0.042148,0.029308,0.016965,0.013316,0.051012,0.15957,0.16039,0.12132,0.076321,0.053841,0.034503,0.020123,0.029243,0.066839,0.096867,0.058509,0.033823,0.015209,0.0089677,0.0071351,0.0051889,0.0043288,0.002943,0.0020348,0.0023965,0.078242,0.088695,0.056822,0.041229,0.027186,0.022801,0.017815,0.0093304,0.0080822,0.0057357,0.28645,0.23515,0.16223,0.12371,0.076776,0.048355,0.055426,0.032979,0.045787,0.022532,0.59792,0.86057,0.53904,1.5126,0.8919,0.52558,0.45956,0.29326,0.22111,0.14823,0.65858,0.84202,1.1035,0.57812,0.74859,0.4802,0.43702,0.25618,0.19067,0.192
81.317,0.049774,0.022011,0.014997,0.0065833,0.0047791,0.0037796,0.002723,0.0025932,0.0024916,0.013458,0.33823,0.26018,0.13905,0.10487,0.10169,0.049171,0.038387,0.019268,0.016189,0.066626,0.11488,0.092787,0.087854,0.032814,0.025355,0.01416,0.013121,0.023718,0.047575,0.12207,0.06052,0.033034,0.013755,0.009326,0.0063376,0.0054754,0.0046951,0.0032304,0.0020942,0.0026122,0.070081,0.062585,0.039283,0.026505,0.019248,0.014578,0.012076,0.0078434,0.0059948,0.0050323,0.22806,0.16734,0.12422,0.10779,0.055385,0.025118,0.038876,0.022974,0.02509,0.016896,0.71138,0.7547,0.54722,1.5073,0.91976,0.64297,0.39172,0.27463,0.21952,0.12792,0.59354,1.4185,1.0657,0.63797,0.9132,0.4882,0.44202,0.2503,0.30466,0.19872
88.072,0.040233,0.014531,0.008965,0.0050102,0.0027348,0.0026732,0.0017348,0.0016949,0.0019784,0.0099415,0.32649,0.20978,0.12718,0.079449,0.073345,0.032705,0.031149,0.017742,0.032094,0.059011,0.12143,0.096742,0.055674,0.029692,0.022712,0.012153,0.012954,0.024776,0.075863,0.10286,0.05105,0.025115,0.010623,0.0056166,0.0040161,0.004402,0.0027256,0.0022844,0.0013861,0.0016923,0.059272,0.043885,0.026549,0.016833,0.010615,0.0094636,0.0071848,0.0050204,0.0038505,0.0035051,0.28578,0.13939,0.093287,0.077318,0.044975,0.020752,0.027117,0.016516,0.021927,0.012761,0.67978,0.70133,0.54899,1.0604,0.6876,0.43423,0.40445,0.24491,0.2003,0.13477,0.61429,0.78211,0.90534,0.52259,0.61586,0.46058,0.38729,0.27519,0.26724,0.19875
94.699,0.035176,0.016833,0.010445,0.0058911,0.0038194,0.0029571,0.0017673,0.0016404,0.0022619,0.012098,0.2733,0.23662,0.13968,0.092364,0.083246,0.041248,0.030727,0.015765,0.02439,0.061044,0.10122,0.075715,0.050932,0.027088,0.016675,0.012867,0.0097391,0.01691,0.039278,0.10352,0.05787,0.022191,0.010807,0.0066339,0.004718,0.0038323,0.0030989,0.0020447,0.0015112,0.0019079,0.048444,0.048191,0.032602,0.019538,0.01351,0.012456,0.009257,0.0051433,0.0045492,0.0035176,0.20137,0.17514,0.10667,0.089514,0.04371,0.023622,0.030675,0.018187,0.021451,0.012549,0.56324,0.59747,0.50008,1.2406,0.85011,0.42052,0.32574,0.24492,0.15802,0.11856,0.65818,8.3554,0.72291,0.53879,0.62286,0.43703,0.34309,0.24461,0.2432,0.16464
101,0.026956,0.011661,0.0081208,0.0038209,0.0027687,0.0020638,0.0013383,0.0015164,0.0015828,0.0081653,0.19927,0.14328,0.075482,0.042511,0.043342,0.021472,0.015544,0.0093313,0.0092976,0.03934,0.062587,0.043071,0.021769,0.013331,0.0094862,0.0056707,0.0047009,0.0089882,0.016681,0.061467,0.041477,0.018153,0.0083845,0.0044171,0.0035335,0.0031402,0.0023408,0.0018015,0.0011452,0.001347,0.028889,0.024861,0.014052,0.0097995,0.0060201,0.0050397,0.0037149,0.002728,0.0022683,0.0017464,0.11994,0.088528,0.072446,0.051386,0.022774,0.012799,0.018615,0.013149,0.011462,0.0072489,0.35939,0.35428,0.2432,0.56096,0.39435,0.21511,0.16203,0.11208,0.085212,0.053059,0.38629,5.7101,0.56521,0.40435,0.3287,0.30607,0.20109,0.13518,0.14852,0.09133
105.79,0.021664,0.011084,0.0073968,0.0045242,0.002391,0.0021171,0.0010467,0.0011669,0.001644,0.0070022,0.25212,0.21915,0.1066,0.083857,0.081263,0.045556,0.035596,0.019632,0.048484,0.04498,0.12771,0.10592,0.051091,0.0328,0.028515,0.013259,0.01912,0.026588,0.16755,0.1066,0.057903,0.015833,0.0099906,0.0040813,0.0030447,0.0024674,0.0018389,0.001428,0.001071,0.0011637,0.042781,0.037894,0.027133,0.022713,0.011284,0.010001,0.007426,0.0047039,0.0038255,0.0023034,0.15759,0.11738,0.083927,0.059254,0.038233,0.020635,0.029809,0.014895,0.019845,0.01117,0.5261,0.51422,0.48757,0.99767,0.7274,0.43276,0.38451,0.26371,0.21987,0.15166,0.59636,0.8805,0.88581,0.6579,0.59274,0.50903,0.40942,0.34318,0.2608,0.25149
111.67,0.040711,0.015123,0.0087283,0.0045897,0.0033983,0.0024178,0.0018942,0.0017923,0.0077129,0.042665,0.42719,0.28339,0.13781,0.089497,0.082902,0.046159,0.035234,0.021131,0.40839,0.082089,0.088572,0.068142,0.046302,0.021514,0.014359,0.036699,0.0099329,0.015837,0.047523,0.20011,0.065877,0.027431,0.0086882,0.0050883,0.0049236,0.0037559,0.0029712,0.0040263,0.0014868,0.0016786,0.047911,0.045554,0.024019,0.014995,0.0093889,0.0084262,0.0067195,0.0036948,0.013365,0.0030703,0.21319,0.1653,0.10394,0.076387,0.10178,0.021553,0.026933,0.023274,0.024725,0.013511,0.44981,0.5595,5.0489,0.9791,0.80772,0.66401,0.29441,0.22492,0.14274,0.10148,0.95585,0.82049,0.75411,0.56654,0.58783,0.43347,0.38367,0.23606,0.32519,0.17932
118.92,0.051071,0.018458,0.012204,0.0050024,0.0040286,0.0032313,0.0020787,0.0021384,0.0024112,0.011827,0.35696,0.29509,0.16206,0.1083,0.086971,0.047434,0.041896,0.024518,0.022668,0.059448,0.12255,0.087946,0.063701,0.028688,0.023142,0.0139,0.0157,0.025138,0.11772,0.10843,0.046563,0.022531,0.014296,0.0063785,0.0041951,0.0041652,0.0041038,0.0024843,0.0016631,0.0021634,0.049091,0.047235,0.03121,0.021194,0.012044,0.0097637,0.0082527,0.0063905,0.0044704,0.003455,0.20308,0.16828,0.098005,0.077302,0.039751,0.021682,0.03326,0.024058,0.031865,0.012921,0.75673,0.71661,0.64094,1.2855,1.1024,0.52769,0.47119,0.3505,0.27342,0.18946,0.64646,0.83067,0.85962,0.59292,0.80541,0.60156,0.41983,0.32218,0.34081,0.2192
124.21,0.015843,0.0066692,0.0051277,0.002625,0.0014303,0.0010809,0.00074469,0.00097828,0.001131,0.0090903,0.11237,0.1479,0.056915,0.060375,0.031988,0.016495,0.015064,0.0052356,0.0045257,0.024349,0.044708,0.031849,0.016588,0.0073571,0.0054734,0.0026934,0.0029834,0.0071706,0.014259,0.051684,0.021662,0.023255,0.004955,0.0026081,0.0020678,0.0017857,0.0012905,0.0014054,0.00094241,0.0008436,0.01792,0.010862,0.0078457,0.0065601,0.0035749,0.0028442,0.0030094,0.0017127,0.0013828,0.0011247,0.088564,0.060352,0.045445,0.03949,0.016917,0.0094659,0.012178,0.0077703,0.011376,0.0067339,0.23767,0.26516,0.19695,0.43416,0.28367,0.15121,0.14218,0.087175,0.065844,0.040888,0.53198,0.28949,0.37947,0.21064,0.29669,0.16039,0.11499,0.079757,0.078294,0.064487
128.5,0.019571,0.009258,0.005406,0.0023128,0.0018054,0.0013803,0.00091746,0.00088189,0.001097,0.005715,0.12551,0.13152,0.067774,0.039252,0.033429,0.016684,0.014408,0.0090901,0.0061628,0.031192,0.04652,0.032694,0.019927,0.01103,0.0091852,0.004048,0.0041855,0.012383,0.05288,0.050828,0.021044,0.011525,0.0053129,0.002971,0.0027139,0.0020981,0.0015251,0.0010458,0.00077203,0.00094782,0.022719,0.018546,0.013605,0.0084763,0.0043868,0.0042479,0.0029068,0.0018663,0.0016966,0.0013035,0.082394,0.075704,0.070237,0.044349,0.019933,0.011698,0.016661,0.011296,0.013627,0.0058335,0.34624,0.30886,0.22557,0.61448,0.34936,0.21076,0.16866,0.11687,0.090645,0.064803,0.30708,0.44971,0.4309,0.28527,0.34575,0.28263,0.1838,0.11969,0.10468,0.086373
133.39,0.026244,0.013625,0.0073865,0.0040141,0.0029443,0.0018102,0.0016285,0.0013219,0.0016532,0.0086085,0.20939,0.17808,0.10245,0.068574,0.052023,0.029369,0.024772,0.014783,0.028017,0.050777,0.082721,0.061077,0.057606,0.020717,0.015009,0.010161,0.0086556,0.016528,0.077581,0.087836,0.039307,0.020493,0.0071062,0.0048758,0.0034729,0.002856,0.0026304,0.0020331,0.0014758,0.0016239,0.037932,0.034428,0.020642,0.015486,0.0096611,0.0077042,0.0053573,0.003534,0.0037002,0.002921,0.19459,0.12029,0.1027,0.069816,0.039437,0.020209,0.026619,0.019419,0.028534,0.011453,0.42691,0.59774,0.43176,1.0058,0.63115,0.3971,0.25873,0.22661,0.15497,0.12835,0.34681,0.57824,0.52936,0.37076,0.5268,0.3081,0.30175,0.2032,0.22793,0.18045
139.3,0.030066,0.014483,0.010936,0.0044861,0.0040226,0.0030342,0.0015561,0.0015404,0.0018806,0.013084,0.248,0.15779,0.098327,0.062524,0.06663,0.026687,0.022722,0.012935,0.10163,0.11085,0.10281,0.048233,0.034396,0.01497,0.010887,0.0073816,0.0093217,0.017075,0.03778,0.12405,0.13108,0.054597,0.0093688,0.0049435,0.0037886,0.0051847,0.0067246,0.0031668,0.001646,0.0018404,0.044815,0.026938,0.014747,0.011545,0.008259,0.0052545,0.0040958,0.0024569,0.0020437,0.0028364,0.16492,0.14248,0.239,0.07645,0.048786,0.023236,0.031109,0.022944,0.023671,0.014957,0.36694,0.51095,2.1222,1.5839,0.51712,0.32089,0.24302,0.18422,0.12504,0.070938,1.5483,1.7514,0.56696,0.54551,0.39671,0.33068,0.31559,0.26084,0.32027,0.11918
145.97,0.032991,0.017146,0.011043,0.0045765,0.0037917,0.0029805,0.0019788,0.0018731,0.0025146,0.010655,0.19296,0.15426,0.072994,0.051709,0.047317,0.026309,0.02003,0.011735,0.015491,0.051257,0.091308,0.059137,0.038718,0.024161,0.015374,0.010074,0.0095972,0.016714,0.072811,0.092808,0.067513,0.019997,0.009479,0.0076858,0.0039572,0.0050509,0.0036825,0.0034763,0.001455,0.0016135,0.040542,0.032704,0.021061,0.015236,0.0084302,0.0080222,0.0061045,0.0050905,0.0027699,0.0022537,0.18072,0.13435,0.085698,0.076404,0.035123,0.018851,0.025813,0.018836,0.021027,0.010833,0.45825,0.47859,0.39725,0.89532,0.5517,0.35989,0.24512,0.23115,0.16442,0.096052,0.40579,0.55021,0.67367,0.50348,0.50304,0.36597,0.31235,0.22177,0.18063,0.13663
151.58,0.031083,0.018993,0.010518,0.0064891,0.0040489,0.0032733,0.0017166,0.0013768,0.0014132,0.0053971,0.14024,0.13023,0.077442,0.041367,0.040196,0.019121,0.015761,0.0095346,0.0061039,0.026444,0.072294,0.067138,0.04146,0.032077,0.019557,0.010656,0.0097684,0.012078,0.037818,0.050324,0.030563,0.018545,0.0096491,0.006399,0.0042716,0.003346,0.0025675,0.0023238,0.0013559,0.0013244,0.032107,0.049735,0.028064,0.018547,0.01254,0.010696,0.007964,0.004545,0.0036322,0.0027238,0.11695,0.097708,0.098112,0.064345,0.037378,0.023369,0.023541,0.015902,0.015626,0.011385,0.30154,0.40222,0.34494,0.71856,0.54149,0.31161,0.22611,0.15207,0.10765,0.075581,0.30388,0.48669,0.43884,0.30528,0.42455,0.24971,0.21748,0.12822,0.15844,0.097929
156.38,0.018086,0.010312,0.0073074,0.0085397,0.0026411,0.0024474,0.0019727,0.0029519,0.0014106,0.0059366,0.14415,0.10977,0.063828,0.038122,0.044633,0.018758,0.016476,0.0089986,0.0079111,0.033806,0.061985,0.044382,0.026366,0.022431,0.011382,0.0073397,0.0068735,0.033751,0.039403,0.058009,0.020546,0.013106,0.0062557,0.0038202,0.0044758,0.0035424,0.0048681,0.0019765,0.0027128,0.0022783,0.020578,0.019185,0.01323,0.011228,0.0057304,0.0046458,0.0029441,0.0022396,0.0017594,0.0013235,0.10392,0.079897,0.048149,0.044673,0.02321,0.013023,0.014237,0.0094241,0.012567,0.0084237,0.31838,0.35387,0.24214,0.58612,0.4307,0.25189,0.17379,0.13892,0.096939,0.071939,0.37789,0.45543,0.47574,0.36683,0.4257,0.39083,0.27958,0.25094,0.50356,0.16279
161.27,0.021406,0.0087505,0.005183,0.002379,0.001676,0.0013682,0.0010708,0.00087511,0.00090539,0.005763,0.1124,0.087911,0.042859,0.0248,0.028111,0.011649,0.0094097,0.005177,0.0083328,0.030301,0.045366,0.031082,0.019606,0.01204,0.0062927,0.004348,0.0045574,0.013052,0.02197,0.045919,0.029384,0.011763,0.0042224,0.00362,0.0020362,0.0029012,0.0031366,0.0013189,0.0008473,0.00095229,0.016704,0.015815,0.011101,0.0074521,0.0042134,0.0032143,0.0020265,0.0017009,0.0011862,0.0010523,0.094388,0.077812,0.054607,0.042445,0.019654,0.010931,0.016138,0.0099289,0.013623,0.0068535,0.27849,0.3102,0.28996,0.5009,0.40162,0.18796,0.16112,0.10083,0.07638,0.049899,0.26223,0.39149,0.35382,0.28087,0.32935,0.1736,0.18771,0.12408,0.13216,0.092269
165.8,0.016605,0.0082169,0.0051308,0.0022153,0.0020049,0.0014748,0.0008496,0.0010285,0.0012959,0.0045812,0.10525,0.068033,0.033859,0.025891,0.024833,0.012443,0.0088515,0.0056387,0.0064782,0.026174,0.028296,0.027376,0.03204,0.0076024,0.0075273,0.0036682,0.0029007,0.0082152,0.049695,0.036113,0.017991,0.012325,0.0049575,0.0032934,0.0026146,0.0022429,0.0013013,0.0010798,0.00082641,0.0010963,0.018082,0.016963,0.0098814,0.0081365,0.0040548,0.0034097,0.0019947,0.0013996,0.0013903,0.0012203,0.082655,0.077659,0.046413,0.037418,0.020751,0.0088459,0.01392,0.0095802,0.012924,0.0055437,0.22569,0.23895,0.24396,0.37685,0.26177,0.15879,0.14047,0.085364,0.063409,0.041158,0.23253,0.35866,0.39583,0.21041,0.21443,0.17656,0.13363,0.12953,0.067715,0.074026
169.77,0.014676,0.0059526,0.0045487,0.0021472,0.0013844,0.0012977,0.00059636,0.00076162,0.001236,0.0046196,0.096499,0.086446,0.046967,0.030122,0.020953,0.01422,0.012133,0.0060554,0.0060471,0.025686,0.031325,0.022229,0.016786,0.0063401,0.0049555,0.0027392,0.0023975,0.0065611,0.019693,0.045962,0.014118,0.0092913,0.0045914,0.0024326,0.0017304,0.001499,0.0012262,0.00096191,0.00062809,0.00086243,0.016134,0.015234,0.0076146,0.0076642,0.0037057,0.0026807,0.0021935,0.0013243,0.0011497,0.0010523,0.075858,0.054082,0.042186,0.02992,0.015074,0.0087457,0.012069,0.007275,0.0077068,0.0048581,0.27438,0.22345,0.1858,0.42945,0.29455,0.20158,0.123,0.082435,0.074574,0.04339,0.21637,0.27461,0.25746,0.21621,0.26757,0.14257,0.13522,0.10613,0.076561,0.076986
175.78,0.034532,0.013826,0.0088006,0.0067971,0.0029616,0.0024692,0.0018089,0.0032181,0.0019176,0.0087675,0.21354,0.12483,0.065706,0.044037,0.054522,0.018284,0.013999,0.0096452,0.007632,0.044983,0.079822,0.071365,0.040461,0.01495,0.022144,0.013173,0.0090264,0.014188,0.043057,0.084173,0.029952,0.016598,0.0091084,0.004803,0.0064765,0.002884,0.0037847,0.0022519,0.0017514,0.0021863,0.030405,0.026967,0.017829,0.015871,0.015793,0.0061837,0.0051834,0.0030135,0.0018012,0.0016675,0.14691,0.11872,0.073939,0.056309,0.034042,0.018122,0.022759,0.017006,0.019202,0.010922,0.62469,0.44925,0.30139,0.87864,0.48274,0.33259,0.26679,0.22912,0.153,0.097307,0.48291,0.52281,0.78114,0.65445,0.52815,0.70996,0.40115,0.25402,0.87729,0.25504
